GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US12780,12780,"United States - Bartlesville, OK Micro Area","Bartlesville, OK Micro Area",50976,50974,51059,51318,51584,51595,51924,51968,51914,51932
0100000US,,United States,310M300US12820,12820,"United States - Bastrop, LA Micro Area","Bastrop, LA Micro Area",27979,27979,27872,27476,27377,26935,26653,26309,25914,25641
0100000US,,United States,310M300US12860,12860,"United States - Batavia, NY Micro Area","Batavia, NY Micro Area",60079,59944,59944,59903,59716,59169,58807,58591,58163,57956
0100000US,,United States,310M300US12900,12900,"United States - Batesville, AR Micro Area","Batesville, AR Micro Area",36647,36642,36804,36846,36917,36834,37043,37010,37094,37504
0100000US,,United States,310M300US13060,13060,"United States - Bay City, TX Micro Area","Bay City, TX Micro Area",36702,36702,36705,36681,36543,36506,36494,36762,37117,36840
0100000US,,United States,310M300US13100,13100,"United States - Beatrice, NE Micro Area","Beatrice, NE Micro Area",22311,22311,22269,21906,21653,21726,21533,21690,21609,21601
0100000US,,United States,310M300US13180,13180,"United States - Beaver Dam, WI Micro Area","Beaver Dam, WI Micro Area",88759,88770,88747,88409,88202,87964,88124,87865,87428,87786
0100000US,,United States,310M300US13260,13260,"United States - Bedford, IN Micro Area","Bedford, IN Micro Area",46134,46129,46102,46130,46101,45882,45646,45577,45575,45666
0100000US,,United States,310M300US13300,13300,"United States - Beeville, TX Micro Area","Beeville, TX Micro Area",31861,31861,31863,32312,32474,32803,32837,32609,32835,32563
0100000US,,United States,310M300US13340,13340,"United States - Bellefontaine, OH Micro Area","Bellefontaine, OH Micro Area",45858,45854,45749,45623,45409,45388,45469,45260,45171,45325
0100000US,,United States,310M300US13420,13420,"United States - Bemidji, MN Micro Area","Bemidji, MN Micro Area",44442,44442,44570,45037,45133,45481,45629,45600,46011,46513
0100000US,,United States,310M300US13500,13500,"United States - Bennettsville, SC Micro Area","Bennettsville, SC Micro Area",28933,28933,28915,28551,28237,28061,28023,27579,27036,26825
0100000US,,United States,310M300US13540,13540,"United States - Bennington, VT Micro Area","Bennington, VT Micro Area",37125,37125,37082,36796,36603,36548,36187,36088,35854,35594
0100000US,,United States,310M300US13620,13620,"United States - Berlin, NH-VT Micro Area","Berlin, NH-VT Micro Area",39361,39358,39286,38824,38197,38139,38925,38517,38163,37864
0100000US,,United States,310M300US13660,13660,"United States - Big Rapids, MI Micro Area","Big Rapids, MI Micro Area",42798,42798,42849,43424,43457,43205,43148,42987,43172,43391
0100000US,,United States,310M300US13700,13700,"United States - Big Spring, TX Micro Area","Big Spring, TX Micro Area",36238,36238,36214,36226,36755,37424,37818,38503,37968,37388
0100000US,,United States,310M300US13720,13720,"United States - Big Stone Gap, VA Micro Area","Big Stone Gap, VA Micro Area",61313,61312,61436,61317,60746,60295,59384,58773,58062,57304
0100000US,,United States,310M300US13940,13940,"United States - Blackfoot, ID Micro Area","Blackfoot, ID Micro Area",45607,45607,45768,45891,45517,45425,45213,45026,45255,45927
0100000US,,United States,310M300US14140,14140,"United States - Bluefield, WV-VA Micro Area","Bluefield, WV-VA Micro Area",107342,107338,107471,107240,106637,105867,105068,103936,102540,100848
0100000US,,United States,310M300US14180,14180,"United States - Blytheville, AR Micro Area","Blytheville, AR Micro Area",46480,46480,46391,46011,45537,44676,44232,43717,42885,42159
0100000US,,United States,310M300US14220,14220,"United States - Bogalusa, LA Micro Area","Bogalusa, LA Micro Area",47168,47171,47120,47155,46709,46445,46353,46389,46424,46633
0100000US,,United States,310M300US14300,14300,"United States - Bonham, TX Micro Area","Bonham, TX Micro Area",33915,33910,33917,33872,33576,33541,33615,33476,33855,34446
0100000US,,United States,310M300US14340,14340,"United States - Boone, IA Micro Area","Boone, IA Micro Area",26306,26306,26270,26286,26137,26283,26282,26439,26419,26484
0100000US,,United States,310M300US14380,14380,"United States - Boone, NC Micro Area","Boone, NC Micro Area",51079,51064,50974,51613,52045,52348,52429,53108,54099,55121
0100000US,,United States,310M300US14420,14420,"United States - Borger, TX Micro Area","Borger, TX Micro Area",22150,22249,22210,22013,22004,21894,21898,21781,21570,21375
0100000US,,United States,310M300US14580,14580,"United States - Bozeman, MT Micro Area","Bozeman, MT Micro Area",89513,89513,89603,91295,92506,94421,97029,100334,104072,107810
0100000US,,United States,310M300US14620,14620,"United States - Bradford, PA Micro Area","Bradford, PA Micro Area",43450,43450,43333,43114,43099,42731,42526,42247,41518,41330
0100000US,,United States,310M300US14660,14660,"United States - Brainerd, MN Micro Area","Brainerd, MN Micro Area",91067,91067,91249,91031,91194,91457,91645,91927,92771,93779
0100000US,,United States,310M300US14700,14700,"United States - Branson, MO Micro Area","Branson, MO Micro Area",83877,83882,84139,84734,84778,84912,85320,85616,86283,87054
0100000US,,United States,310M300US14720,14720,"United States - Breckenridge, CO Micro Area","Breckenridge, CO Micro Area",27994,27994,28068,27988,28229,28655,29186,29852,30332,30585
0100000US,,United States,310M300US14780,14780,"United States - Brenham, TX Micro Area","Brenham, TX Micro Area",33718,33700,33708,33957,33911,34191,34411,34869,34821,35043
0100000US,,United States,310M300US14820,14820,"United States - Brevard, NC Micro Area","Brevard, NC Micro Area",33090,33087,33083,32819,32852,32853,32979,33198,33471,33956
0100000US,,United States,310M300US15020,15020,"United States - Brookhaven, MS Micro Area","Brookhaven, MS Micro Area",34869,34869,34896,34859,34837,34716,34725,34516,34404,34347
0100000US,,United States,310M300US15060,15060,"United States - Brookings, OR Micro Area","Brookings, OR Micro Area",22364,22364,22374,22477,22249,22217,22130,22283,22588,22669
0100000US,,United States,310M300US15100,15100,"United States - Brookings, SD Micro Area","Brookings, SD Micro Area",31965,31962,32000,32138,32710,33065,33302,33808,34057,34255
0100000US,,United States,310M300US15140,15140,"United States - Brownsville, TN Micro Area","Brownsville, TN Micro Area",18787,18807,18812,18535,18246,18206,18164,17973,17803,17573
0100000US,,United States,310M300US15220,15220,"United States - Brownwood, TX Micro Area","Brownwood, TX Micro Area",38106,38106,38079,37981,37755,37610,37500,37709,38065,38053
0100000US,,United States,310M300US15340,15340,"United States - Bucyrus, OH Micro Area","Bucyrus, OH Micro Area",43784,43785,43757,43308,42778,42709,42386,42277,42037,41746
0100000US,,United States,310M300US15420,15420,"United States - Burley, ID Micro Area","Burley, ID Micro Area",43021,43021,43163,43309,43335,43593,43735,43832,44045,44393
0100000US,,United States,310M300US15460,15460,"United States - Burlington, IA-IL Micro Area","Burlington, IA-IL Micro Area",47656,47653,47581,47272,47264,47344,47097,46864,46499,46212
0100000US,,United States,310M300US15580,15580,"United States - Butte-Silver Bow, MT Micro Area","Butte-Silver Bow, MT Micro Area",34200,34209,34214,34374,34451,34435,34578,34488,34467,34602
0100000US,,United States,310M300US15620,15620,"United States - Cadillac, MI Micro Area","Cadillac, MI Micro Area",47584,47584,47553,47530,47509,47516,47811,47760,48122,48274
0100000US,,United States,310M300US15660,15660,"United States - Calhoun, GA Micro Area","Calhoun, GA Micro Area",55186,55186,55219,55497,55689,55779,55878,56387,56987,57089
0100000US,,United States,310M300US15700,15700,"United States - Cambridge, MD Micro Area","Cambridge, MD Micro Area",32618,32618,32682,32700,32475,32575,32513,32411,32267,32162
0100000US,,United States,310M300US15740,15740,"United States - Cambridge, OH Micro Area","Cambridge, OH Micro Area",40087,40091,40127,39902,39871,39705,39689,39385,39200,39093
0100000US,,United States,310M300US15780,15780,"United States - Camden, AR Micro Area","Camden, AR Micro Area",31488,31489,31402,30971,30666,30134,29918,29513,29181,29115
0100000US,,United States,310M300US15820,15820,"United States - Campbellsville, KY Micro Area","Campbellsville, KY Micro Area",24512,24512,24673,24993,25076,25149,25372,25601,25437,25472
0100000US,,United States,310M300US15860,15860,"United States - Cañon City, CO Micro Area","Cañon City, CO Micro Area",46824,46824,46830,47315,46975,46260,46075,46204,46906,47559
0100000US,,United States,310M300US15900,15900,"United States - Canton, IL Micro Area","Canton, IL Micro Area",37069,37069,37074,36906,36586,36325,35992,35721,35517,35110
0100000US,,United States,310M300US16100,16100,"United States - Carlsbad-Artesia, NM Micro Area","Carlsbad-Artesia, NM Micro Area",53829,53829,53908,54037,54358,55518,56516,57479,57456,56997
0100000US,,United States,310M300US16140,16140,"United States - Carroll, IA Micro Area","Carroll, IA Micro Area",20816,20816,20824,20853,20651,20538,20496,20420,20366,20320
0100000US,,United States,310M300US16260,16260,"United States - Cedar City, UT Micro Area","Cedar City, UT Micro Area",46163,46163,46261,46620,46642,46532,47050,48139,49796,51001
0100000US,,United States,310M300US16340,16340,"United States - Cedartown, GA Micro Area","Cedartown, GA Micro Area",41475,41475,41531,41305,41131,41073,40961,41372,41730,42085
0100000US,,United States,310M300US16380,16380,"United States - Celina, OH Micro Area","Celina, OH Micro Area",40814,40814,40786,40706,40700,40607,40721,40706,40710,40873
0100000US,,United States,310M300US16420,16420,"United States - Central City, KY Micro Area","Central City, KY Micro Area",31499,31499,31656,31527,31388,31331,31307,31248,31064,30816
0100000US,,United States,310M300US16460,16460,"United States - Centralia, IL Micro Area","Centralia, IL Micro Area",39437,39437,39420,39138,39006,38671,38545,38341,38066,37902
0100000US,,United States,310M300US16500,16500,"United States - Centralia, WA Micro Area","Centralia, WA Micro Area",75455,75457,75500,75657,75440,74974,74837,75419,76630,78200
0100000US,,United States,310M300US16660,16660,"United States - Charleston-Mattoon, IL Micro Area","Charleston-Mattoon, IL Micro Area",64921,64921,64921,64682,64244,63927,63638,63442,63304,62887
0100000US,,United States,310M300US17060,17060,"United States - Chillicothe, OH Micro Area","Chillicothe, OH Micro Area",78064,78065,78088,77559,77355,77254,77078,77068,76910,77313
0100000US,,United States,310M300US17200,17200,"United States - Claremont-Lebanon, NH-VT Micro Area","Claremont-Lebanon, NH-VT Micro Area",218466,218467,218410,218136,217478,217293,217144,216260,216458,216537
0100000US,,United States,310M300US17220,17220,"United States - Clarksburg, WV Micro Area","Clarksburg, WV Micro Area",94196,94196,94348,94482,94368,94449,94236,94133,93810,93301
0100000US,,United States,310M300US17260,17260,"United States - Clarksdale, MS Micro Area","Clarksdale, MS Micro Area",26151,26145,26106,25846,25613,25181,24842,24481,23820,23154
0100000US,,United States,310M300US17340,17340,"United States - Clearlake, CA Micro Area","Clearlake, CA Micro Area",64665,64665,64742,64273,64005,63855,64113,64310,63950,64246
0100000US,,United States,310M300US17380,17380,"United States - Cleveland, MS Micro Area","Cleveland, MS Micro Area",34145,34148,34099,33794,33988,33974,33803,33251,32634,31945
0100000US,,United States,310M300US17500,17500,"United States - Clewiston, FL Micro Area","Clewiston, FL Micro Area",39140,39140,39015,38941,37846,37767,38473,39094,39640,40347
0100000US,,United States,310M300US17540,17540,"United States - Clinton, IA Micro Area","Clinton, IA Micro Area",49116,49116,49092,49086,48700,48264,47882,47545,47236,47010
0100000US,,United States,310M300US17580,17580,"United States - Clovis, NM Micro Area","Clovis, NM Micro Area",48376,48376,48964,49710,50652,50494,50874,50068,50168,49812
0100000US,,United States,310M300US17700,17700,"United States - Coffeyville, KS Micro Area","Coffeyville, KS Micro Area",35471,35468,35353,34778,34476,34442,34067,33384,32867,32556
0100000US,,United States,310M300US17740,17740,"United States - Coldwater, MI Micro Area","Coldwater, MI Micro Area",45248,45248,45179,43913,43769,43554,43690,43604,43457,43410
0100000US,,United States,310M300US18060,18060,"United States - Columbus, MS Micro Area","Columbus, MS Micro Area",59779,59779,59795,59591,59595,59791,59779,59574,59460,59186
0100000US,,United States,310M300US18100,18100,"United States - Columbus, NE Micro Area","Columbus, NE Micro Area",32237,32237,32305,32522,32693,32630,32759,32864,32946,33175
0100000US,,United States,310M300US18180,18180,"United States - Concord, NH Micro Area","Concord, NH Micro Area",146445,146447,146379,146704,146762,147058,147542,147843,148133,149216
0100000US,,United States,310M300US18220,18220,"United States - Connersville, IN Micro Area","Connersville, IN Micro Area",24277,24302,24327,24150,23950,23829,23443,23391,23257,23209
0100000US,,United States,310M300US18260,18260,"United States - Cookeville, TN Micro Area","Cookeville, TN Micro Area",106042,106063,106286,106709,107171,107531,108381,108688,109703,111363
0100000US,,United States,310M300US18300,18300,"United States - Coos Bay, OR Micro Area","Coos Bay, OR Micro Area",63043,63043,63000,62730,62634,62348,62333,62662,63375,63888
0100000US,,United States,310M300US18380,18380,"United States - Cordele, GA Micro Area","Cordele, GA Micro Area",23439,23439,23438,23761,23598,23316,23076,22962,22935,22736
0100000US,,United States,310M300US18420,18420,"United States - Corinth, MS Micro Area","Corinth, MS Micro Area",37057,37057,37103,37269,37201,37274,37235,37250,37240,37210
0100000US,,United States,310M300US18460,18460,"United States - Cornelia, GA Micro Area","Cornelia, GA Micro Area",43041,43041,43068,43066,43419,43206,43620,43819,44177,44567
0100000US,,United States,310M300US18500,18500,"United States - Corning, NY Micro Area","Corning, NY Micro Area",98990,98986,99011,99156,98948,98881,98208,97495,96830,96281
0100000US,,United States,310M300US18620,18620,"United States - Corsicana, TX Micro Area","Corsicana, TX Micro Area",47735,47840,47869,48053,48138,48029,47918,48170,48375,48701
0100000US,,United States,310M300US18660,18660,"United States - Cortland, NY Micro Area","Cortland, NY Micro Area",49336,49285,49277,49373,49024,48912,48742,48294,47934,47786
0100000US,,United States,310M300US18740,18740,"United States - Coshocton, OH Micro Area","Coshocton, OH Micro Area",36901,36898,36936,36925,36820,36718,36526,36579,36644,36544
0100000US,,United States,310M300US18780,18780,"United States - Craig, CO Micro Area","Craig, CO Micro Area",13795,13795,13798,13412,13159,13115,12931,12940,13161,13131
0100000US,,United States,310M300US18820,18820,"United States - Crawfordsville, IN Micro Area","Crawfordsville, IN Micro Area",38124,38121,38097,38335,38175,38133,38161,38298,38323,38525
0100000US,,United States,310M300US18860,18860,"United States - Crescent City, CA Micro Area","Crescent City, CA Micro Area",28610,28610,28566,28447,28203,27830,27206,27253,27450,27470
0100000US,,United States,310M300US18900,18900,"United States - Crossville, TN Micro Area","Crossville, TN Micro Area",56053,56062,56197,56522,56894,57322,57836,58122,58532,59078
0100000US,,United States,310M300US18980,18980,"United States - Cullman, AL Micro Area","Cullman, AL Micro Area",80406,80410,80466,80411,80275,80674,81041,81721,82322,82755
0100000US,,United States,310M300US19000,19000,"United States - Cullowhee, NC Micro Area","Cullowhee, NC Micro Area",40271,40276,40370,40274,40679,41055,40989,41338,42268,42973
0100000US,,United States,310M300US19220,19220,"United States - Danville, KY Micro Area","Danville, KY Micro Area",53174,53170,53383,53497,53402,54037,54207,54074,54234,54380
0100000US,,United States,310M300US19260,19260,"United States - Danville, VA Micro Area","Danville, VA Micro Area",106561,106550,106511,105901,105608,105191,104613,103897,103316,102388
0100000US,,United States,310M300US19420,19420,"United States - Dayton, TN Micro Area","Dayton, TN Micro Area",31809,31802,31857,32065,32328,32463,32525,32320,32392,32691
0100000US,,United States,310M300US19540,19540,"United States - Decatur, IN Micro Area","Decatur, IN Micro Area",34387,34387,34451,34372,34403,34649,34763,34954,35232,35491
0100000US,,United States,310M300US19580,19580,"United States - Defiance, OH Micro Area","Defiance, OH Micro Area",39037,39031,39082,38988,38797,38521,38481,38276,38121,38156
0100000US,,United States,310M300US19620,19620,"United States - Del Rio, TX Micro Area","Del Rio, TX Micro Area",48879,48879,48977,48950,48923,49010,48808,48906,48953,49205
0100000US,,United States,310M300US19700,19700,"United States - Deming, NM Micro Area","Deming, NM Micro Area",25095,25096,25082,25089,24906,24562,24385,24281,24288,24078
0100000US,,United States,310M300US19760,19760,"United States - DeRidder, LA Micro Area","DeRidder, LA Micro Area",35654,35654,35834,36090,36343,36278,36261,36526,36998,36928
0100000US,,United States,310M300US19860,19860,"United States - Dickinson, ND Micro Area","Dickinson, ND Micro Area",24199,24199,24350,25161,26899,28329,30338,31850,30856,30209
0100000US,,United States,310M300US19940,19940,"United States - Dixon, IL Micro Area","Dixon, IL Micro Area",36031,36031,35976,35594,35202,35106,34897,34544,34399,34406
0100000US,,United States,310M300US19980,19980,"United States - Dodge City, KS Micro Area","Dodge City, KS Micro Area",33848,33848,34024,34433,34765,34937,34893,34578,34501,34381
0100000US,,United States,310M300US20060,20060,"United States - Douglas, GA Micro Area","Douglas, GA Micro Area",42356,42356,42738,43032,43178,43137,42977,43099,43015,43014
0100000US,,United States,310M300US20140,20140,"United States - Dublin, GA Micro Area","Dublin, GA Micro Area",58414,58418,58384,57853,57775,57591,57461,57165,56922,57118
0100000US,,United States,310M300US20180,20180,"United States - DuBois, PA Micro Area","DuBois, PA Micro Area",81642,81594,81515,81364,81349,81378,80947,80651,80035,79685
0100000US,,United States,310M300US20300,20300,"United States - Dumas, TX Micro Area","Dumas, TX Micro Area",21904,21904,22010,22090,22437,22145,22021,21880,21935,22097
0100000US,,United States,310M300US20340,20340,"United States - Duncan, OK Micro Area","Duncan, OK Micro Area",45048,45048,45101,45109,44886,44992,44576,44574,43993,43332
0100000US,,United States,310M300US20380,20380,"United States - Dunn, NC Micro Area","Dunn, NC Micro Area",114678,114697,115760,119214,122258,125104,126801,128205,130899,132754
0100000US,,United States,310M300US20420,20420,"United States - Durango, CO Micro Area","Durango, CO Micro Area",51334,51335,51338,51770,52338,53250,53740,54552,55216,55589
0100000US,,United States,310M300US20460,20460,"United States - Durant, OK Micro Area","Durant, OK Micro Area",42416,42416,42582,43127,43434,44101,44458,44971,45492,46319
0100000US,,United States,310M300US20540,20540,"United States - Dyersburg, TN Micro Area","Dyersburg, TN Micro Area",38335,38330,38318,38110,38183,38088,37815,37782,37605,37463
0100000US,,United States,310M300US20580,20580,"United States - Eagle Pass, TX Micro Area","Eagle Pass, TX Micro Area",54258,54258,54447,55224,55658,56462,57031,57658,57989,58216
0100000US,,United States,310M300US20660,20660,"United States - Easton, MD Micro Area","Easton, MD Micro Area",37782,37782,37879,37949,37991,37910,37582,37507,37204,37103
0100000US,,United States,310M300US20780,20780,"United States - Edwards, CO Micro Area","Edwards, CO Micro Area",52197,52197,52102,51892,52189,52685,53143,53664,54364,54772
0100000US,,United States,310M300US20820,20820,"United States - Effingham, IL Micro Area","Effingham, IL Micro Area",34242,34242,34219,34258,34263,34205,34107,34196,34182,34132
0100000US,,United States,310M300US20900,20900,"United States - El Campo, TX Micro Area","El Campo, TX Micro Area",41280,41280,41278,41260,41064,41095,41073,41379,41634,41968
0100000US,,United States,310M300US20980,20980,"United States - El Dorado, AR Micro Area","El Dorado, AR Micro Area",41639,41639,41571,41387,40850,40593,40129,40073,39867,39449
0100000US,,United States,310M300US21020,21020,"United States - Elizabeth City, NC Micro Area","Elizabeth City, NC Micro Area",64094,64094,64120,63799,63979,63298,63245,63138,63465,63798
0100000US,,United States,310M300US21120,21120,"United States - Elk City, OK Micro Area","Elk City, OK Micro Area",22119,22119,22058,22300,23062,23468,23600,23563,22432,21793
0100000US,,United States,310M300US21180,21180,"United States - Elkins, WV Micro Area","Elkins, WV Micro Area",29405,29405,29363,29424,29390,29532,29316,29165,28962,28785
0100000US,,United States,310M300US21220,21220,"United States - Elko, NV Micro Area","Elko, NV Micro Area",50805,50929,51081,51466,53045,54495,54646,53879,54223,54610
0100000US,,United States,310M300US21260,21260,"United States - Ellensburg, WA Micro Area","Ellensburg, WA Micro Area",40915,40906,40985,41539,41611,41825,42582,43091,44928,46205
0100000US,,United States,310M300US21380,21380,"United States - Emporia, KS Micro Area","Emporia, KS Micro Area",33690,33690,33650,33632,33534,33463,33134,33119,33400,33392
0100000US,,United States,310M300US21460,21460,"United States - Enterprise, AL Micro Area","Enterprise, AL Micro Area",49948,49948,50203,50434,51113,50647,50652,50974,51217,51874
0100000US,,United States,310M300US21540,21540,"United States - Escanaba, MI Micro Area","Escanaba, MI Micro Area",37069,37069,37049,36940,36833,36798,36575,36412,36225,35965
0100000US,,United States,310M300US21580,21580,"United States - Española, NM Micro Area","Española, NM Micro Area",40246,40234,40301,40235,40167,40003,39667,39287,39158,39159
0100000US,,United States,310M300US21640,21640,"United States - Eufaula, AL-GA Micro Area","Eufaula, AL-GA Micro Area",29970,29970,29847,29808,29585,29318,29039,28545,28107,27628
0100000US,,United States,310M300US21700,21700,"United States - Eureka-Arcata-Fortuna, CA Micro Area","Eureka-Arcata-Fortuna, CA Micro Area",134623,134623,135019,135239,134596,134444,134584,135219,136449,136754
0100000US,,United States,310M300US21740,21740,"United States - Evanston, WY Micro Area","Evanston, WY Micro Area",21118,21118,21093,20899,20999,20960,20845,20780,20711,20495
0100000US,,United States,310M300US21840,21840,"United States - Fairfield, IA Micro Area","Fairfield, IA Micro Area",16843,16840,16829,17014,17215,17509,17693,17927,18172,18422
0100000US,,United States,310M300US21860,21860,"United States - Fairmont, MN Micro Area","Fairmont, MN Micro Area",20840,20840,20801,20617,20456,20421,20238,20020,19890,19850
0100000US,,United States,310M300US21900,21900,"United States - Fairmont, WV Micro Area","Fairmont, WV Micro Area",56418,56418,56534,56649,56727,56651,56722,56690,56477,56337
0100000US,,United States,310M300US21980,21980,"United States - Fallon, NV Micro Area","Fallon, NV Micro Area",24877,24877,24822,24618,24278,23958,23883,24024,24016,24230
0100000US,,United States,310M300US22060,22060,"United States - Faribault-Northfield, MN Micro Area","Faribault-Northfield, MN Micro Area",64142,64142,64236,64457,64442,64635,64917,65149,65588,65968
0100000US,,United States,310M300US22100,22100,"United States - Farmington, MO Micro Area","Farmington, MO Micro Area",65359,65370,65531,65576,65798,66106,65794,66242,66393,66705
0100000US,,United States,310M300US22260,22260,"United States - Fergus Falls, MN Micro Area","Fergus Falls, MN Micro Area",57303,57303,57293,57279,57220,57504,57521,57599,57981,58345
0100000US,,United States,310M300US22280,22280,"United States - Fernley, NV Micro Area","Fernley, NV Micro Area",51980,51980,52043,51399,50998,51124,51384,52032,52854,54122
0100000US,,United States,310M300US22300,22300,"United States - Findlay, OH Micro Area","Findlay, OH Micro Area",74782,74789,74687,74903,75443,75516,75189,75493,75590,75754
0100000US,,United States,310M300US22340,22340,"United States - Fitzgerald, GA Micro Area","Fitzgerald, GA Micro Area",17634,17634,17620,17563,17577,17426,17423,17323,17190,16996
0100000US,,United States,310M300US22580,22580,"United States - Forest City, NC Micro Area","Forest City, NC Micro Area",67810,67816,67734,67414,67215,66830,66557,66373,66305,66551
0100000US,,United States,310M300US22620,22620,"United States - Forrest City, AR Micro Area","Forrest City, AR Micro Area",28258,28254,28195,27980,27973,27491,27078,26636,26304,25930
0100000US,,United States,310M300US22700,22700,"United States - Fort Dodge, IA Micro Area","Fort Dodge, IA Micro Area",38013,38013,37883,37728,37313,37312,37042,37015,36752,36605
0100000US,,United States,310M300US22780,22780,"United States - Fort Leonard Wood, MO Micro Area","Fort Leonard Wood, MO Micro Area",52274,52274,52846,53254,53453,54083,53616,53292,52611,52059
0100000US,,United States,310M300US22800,22800,"United States - Fort Madison-Keokuk, IA-IL-MO Micro Area","Fort Madison-Keokuk, IA-IL-MO Micro Area",62105,62095,62074,61575,61323,60669,60260,59913,59406,59038
0100000US,,United States,310M300US22820,22820,"United States - Fort Morgan, CO Micro Area","Fort Morgan, CO Micro Area",28159,28159,28234,28396,28198,28169,28044,28145,28063,28192
0100000US,,United States,310M300US22840,22840,"United States - Fort Payne, AL Micro Area","Fort Payne, AL Micro Area",71109,71115,71169,71353,70944,70905,71034,71198,71216,71617
0100000US,,United States,310M300US22860,22860,"United States - Fort Polk South, LA Micro Area","Fort Polk South, LA Micro Area",52334,52334,52721,52243,54123,52832,52852,51497,51621,50726
0100000US,,United States,310M300US23140,23140,"United States - Frankfort, IN Micro Area","Frankfort, IN Micro Area",33224,33223,33225,33052,32909,32788,32493,32411,32267,32317
0100000US,,United States,310M300US23180,23180,"United States - Frankfort, KY Micro Area","Frankfort, KY Micro Area",70706,70704,70690,70816,71077,71130,71512,71873,72385,73029
0100000US,,United States,310M300US23240,23240,"United States - Fredericksburg, TX Micro Area","Fredericksburg, TX Micro Area",24837,24837,24885,25038,25152,25320,25465,25959,26305,26646
0100000US,,United States,310M300US23300,23300,"United States - Freeport, IL Micro Area","Freeport, IL Micro Area",47711,47711,47606,47316,46884,46667,46264,45670,45540,45054
0100000US,,United States,310M300US23340,23340,"United States - Fremont, NE Micro Area","Fremont, NE Micro Area",36691,36685,36671,36929,36592,36508,36591,36505,36567,36707
0100000US,,United States,310M300US23380,23380,"United States - Fremont, OH Micro Area","Fremont, OH Micro Area",60944,60946,60883,60596,60454,60040,59823,59454,59281,59195
0100000US,,United States,310M300US23500,23500,"United States - Gaffney, SC Micro Area","Gaffney, SC Micro Area",55342,55467,55515,55684,55809,56049,56352,56516,56725,57105
0100000US,,United States,310M300US23620,23620,"United States - Gainesville, TX Micro Area","Gainesville, TX Micro Area",38437,38430,38463,38384,38675,38429,38691,39063,39244,39895
0100000US,,United States,310M300US23660,23660,"United States - Galesburg, IL Micro Area","Galesburg, IL Micro Area",52919,52919,52905,52676,52271,52084,51889,51313,50945,50638
0100000US,,United States,310M300US23700,23700,"United States - Gallup, NM Micro Area","Gallup, NM Micro Area",71492,71488,71671,72298,72327,72604,72733,73386,72958,72564
0100000US,,United States,310M300US23780,23780,"United States - Garden City, KS Micro Area","Garden City, KS Micro Area",40753,40762,40953,41080,41116,40996,41076,41125,40898,41044
0100000US,,United States,310M300US23820,23820,"United States - Gardnerville Ranchos, NV Micro Area","Gardnerville Ranchos, NV Micro Area",46997,46997,47035,46984,46936,46971,47434,47501,47947,48309
0100000US,,United States,310M300US23860,23860,"United States - Georgetown, SC Micro Area","Georgetown, SC Micro Area",60158,60158,60176,60027,60103,60343,60691,61310,61374,61607
0100000US,,United States,310M300US23940,23940,"United States - Gillette, WY Micro Area","Gillette, WY Micro Area",46133,46133,46233,46560,47861,48051,48192,49293,48800,46242
0100000US,,United States,310M300US23980,23980,"United States - Glasgow, KY Micro Area","Glasgow, KY Micro Area",52272,52272,52254,52376,52574,52868,53010,53457,53799,53908
0100000US,,United States,310M300US24060,24060,"United States - Glenwood Springs, CO Micro Area","Glenwood Springs, CO Micro Area",73537,73537,73254,73110,73953,74313,74784,75553,76800,77008
0100000US,,United States,310M300US24100,24100,"United States - Gloversville, NY Micro Area","Gloversville, NY Micro Area",55531,55523,55467,55122,54869,54376,53975,53853,53696,53877
0100000US,,United States,310M300US24330,24330,"United States - Grand Rapids, MN Micro Area","Grand Rapids, MN Micro Area",45058,45058,45034,45098,45145,45331,45322,45246,45149,45137
0100000US,,United States,310M300US24380,24380,"United States - Grants, NM Micro Area","Grants, NM Micro Area",27213,27215,27318,27470,27379,27341,27080,26976,26996,26853
0100000US,,United States,310M300US24460,24460,"United States - Great Bend, KS Micro Area","Great Bend, KS Micro Area",27674,27672,27674,27703,27537,27458,27329,27163,26911,26476
0100000US,,United States,310M300US24620,24620,"United States - Greeneville, TN Micro Area","Greeneville, TN Micro Area",68831,68825,68838,69090,68692,68293,68440,68500,68559,68808
0100000US,,United States,310M300US24640,24640,"United States - Greenfield Town, MA Micro Area","Greenfield Town, MA Micro Area",71372,71372,71353,71658,71631,71311,71195,70803,70618,70702
0100000US,,United States,310M300US24700,24700,"United States - Greensburg, IN Micro Area","Greensburg, IN Micro Area",25740,25731,25789,25880,26020,26216,26427,26380,26641,26737
0100000US,,United States,310M300US24740,24740,"United States - Greenville, MS Micro Area","Greenville, MS Micro Area",51137,51135,51095,50442,50012,49651,48997,47952,47191,46221
